0_yr_mean_spei,1_yr_mean_spei,2_yr_mean_spei,3_yr_mean_spei,system:index,plyID_g,ActnDsc,trtYear,post_fr,plyID_n,dat_src,trtID
-1.6171824674348572,-0.1357904469241967,0.8500000077324943,0.276242117624025,60,3447,Bullhog,2016,N,1361,WRI,3010
-1.4861808099397806,-0.7255198306184475,0.15204170540096318,-0.5304936484956161,61,3448,Vegetation removal / hand crew; Anchor chain; Seeding (primary),2016,N,1362,WRI,"3003, 3004"
-1.544931411743164,-0.2797260284423828,1.226986289024353,0.10109588503837585,62,3449,Mowing,2016,N,1363,WRI,3013
-1.4584468199696603,-0.4059173262405604,0.9699691986933547,0.8660498390291456,63,3454,Bullhog; Seeding (primary),2016,N,1364,WRI,"5273, 5274"
-1.7976957910256435,-0.8430969678923161,0.5881956248817385,-0.27792532716169716,64,3456,Bullhog,2017,N,1365,WRI,3074
-1.5496659623689888,-0.30412996110837326,0.7779293469161042,0.1313630703929042,65,3461,Seeding (primary); Chain harrow,2016,N,1366,WRI,3026
-1.5048016374484419,-0.3334399660269673,0.7998573049760094,0.1859884449777702,66,3465,Vegetation removal / hand crew,2016,N,1367,WRI,6226
-1.5174311577816446,-0.6045824028646851,0.4620822899786711,0.012687698178126691,67,3468,Anchor chain; Seeding (primary); Seeding (secondary/shrub); Chain harrow,2016,N,1368,WRI,"6266, 6910"
-1.5388107331667082,0.003805569072656331,0.7273420930458109,-0.30800972233444873,68,3475,Bullhog,2015,N,1369,WRI,5371
-1.5870585838953652,-0.19011034733719293,0.864490121603012,0.9782724678516385,69,3480,Disc; Roller Packer; Seeding (primary),2016,N,1370,WRI,5434
-1.6647944450378418,-0.6635616421699524,0.5871232748031616,-0.2136986255645752,70,3482,Seeding (primary); Disc,2016,N,1371,WRI,6915
-1.525753378868103,-0.8216438293457031,0.4350684881210327,-0.2371232956647873,71,3493,Herbicide application,2015,N,1372,WRI,3086
-1.509863018989563,-0.3608219027519226,0.5127397179603577,-0.09123287349939346,72,3500,Planting/Transplanting,2015,N,1373,WRI,4758
-1.7853791257168383,-0.8623695596735526,0.3150411011056697,-0.17332847143741364,73,3513,Disc; Greenstripping; Seeding (primary),2016,N,1374,WRI,3091
-1.7271232604980469,-0.30589041113853455,0.8767123222351074,0.6554794311523438,74,3525,Seeding (primary),2016,N,1375,WRI,3089
-1.7271232604980469,-0.30589041113853455,0.8767123222351074,0.6554794311523438,75,3529,Planting/Transplanting; Seeding (primary),2017,N,1376,WRI,"3090, 4927"
-1.7706911130384966,-0.8603735904801976,0.33089353279633954,-0.15924656628207728,76,3532,Disc; Seeding (primary),2016,N,1377,WRI,3097
-1.6479451656341553,-0.24054794013500214,0.5964383482933044,0.06917808204889297,77,3533,Seeding (primary),2015,N,1378,WRI,4763
-1.440958857536316,-0.4046575427055359,0.8271232843399048,-0.31287670135498047,78,3537,Herbicide application,2015,N,1379,WRI,5881
-1.7271129816770554,-0.44391437843441967,0.5781404033303261,0.08402739446610212,79,3540,Chain harrow,2015,N,1380,WRI,4852
-1.8550983171706692,-1.1494133667663415,0.29766869084621833,-0.4461849022410057,80,3542,Seeding (primary),2015,Y,1381,WRI,3102
-1.6979451179504395,-0.35136985778808594,0.8430137038230896,0.14794521033763885,81,3543,Seeding (primary); Harrow,2015,N,1382,WRI,"3107, 3108"
-1.317945122718811,0.05999999865889549,0.7584931254386902,-0.5950685143470764,82,3545,Harrow,2015,N,1383,WRI,3105
